Cognitive_Connectivity,Memory_Function,Sleep_Quality,Developmental_Stage,Anxiety_Level,Social_Isolation,Substance_Risk,Diet_Quality,Academic_Pressure,Family_History,Bullying_Exposure,Safety_Perception,Social_Monitoring,Physical_Activity,Risk_Label
0.802,0.8039999999999999,0.9,0.0,0.5333333333333333,0.6,0.8,0.8,0.8,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.756,0.512,0.7,0.0,0.3333333333333333,0.5,0.8,0.8,0.2,1.0,0.9,0.19999999999999996,0.0,0.41666666666666663,0
0.6819999999999999,0.764,0.2,0.23529411764705882,0.3333333333333333,0.7,0.8,0.5,0.2,0.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.502,0.8039999999999999,0.4,0.35294117647058826,0.6,0.9,0.8,0.5,1.0,1.0,0.9,0.19999999999999996,0.0,0.5833333333333333,1
0.972,0.944,0.7,0.35294117647058826,0.5333333333333333,0.5,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.08333333333333337,1
0.9175,0.835,0.7,0.7058823529411765,0.4,0.5,0.4,0.2,0.8,1.0,0.1,0.6,0.0,0.08333333333333337,0
0.8535,0.7070000000000001,0.4,0.8823529411764706,0.26666666666666666,0.5,0.2,0.5,0.6,1.0,0.1,0.8,0.0,0.41666666666666663,0
0.78,0.96,0.9,0.9411764705882353,0.26666666666666666,0.7,0.6,0.8,0.2,1.0,0.1,0.4,0.0,0.33333333333333337,0
0.404,0.608,0.7,0.8235294117647058,0.3333333333333333,0.9,0.2,0.5,0.8,0.0,0.9,0.8,0.0,0.41666666666666663,1
0.7769999999999999,0.954,0.7,0.8823529411764706,0.4,0.7,0.8,0.8,0.4,1.0,0.1,0.19999999999999996,0.0,0.08333333333333337,0
0.5085,0.617,0.9,0.11764705882352941,0.6666666666666666,0.8,1.0,0.8,1.0,1.0,0.9,0.0,0.0,0.41666666666666663,1
0.5974999999999999,0.9949999999999999,0.9,0.4117647058823529,0.4666666666666667,0.9,1.0,0.2,0.4,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.6525000000000001,0.905,0.7,0.35294117647058826,0.6,0.8,0.8,0.8,1.0,1.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.662,0.924,0.2,0.29411764705882354,0.4,0.8,0.4,0.8,0.8,0.0,0.9,0.6,0.0,0.41666666666666663,1
0.7269999999999999,0.8539999999999999,0.2,0.7058823529411765,0.13333333333333333,0.7,0.2,0.5,0.2,1.0,0.1,0.8,0.0,0.0,0
0.7255,0.651,0.7,1.0,0.4666666666666667,0.6,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.41666666666666663,1
0.8625,0.725,0.7,0.23529411764705882,0.4,0.5,1.0,0.2,0.2,1.0,0.9,0.0,0.0,0.25,1
0.5389999999999999,0.8779999999999999,0.4,0.29411764705882354,0.5333333333333333,0.9,0.6,0.2,1.0,1.0,0.9,0.4,0.0,0.5,1
0.5855,0.9710000000000001,0.9,0.7647058823529411,0.26666666666666666,0.9,0.6,0.5,0.2,1.0,0.9,0.4,0.0,0.8333333333333334,1
0.5065000000000001,0.8130000000000001,0.2,0.11764705882352941,0.13333333333333333,0.9,0.2,0.2,0.2,1.0,0.1,0.8,0.0,0.16666666666666663,0
0.6465000000000001,0.893,0.4,0.11764705882352941,0.4666666666666667,0.8,1.0,0.2,0.4,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.583,0.966,0.4,0.8235294117647058,0.6,0.9,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.6666666666666667,1
0.478,0.5559999999999999,0.2,0.23529411764705882,0.5333333333333333,0.8,0.8,0.2,0.8,0.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.5455,0.891,0.2,0.5294117647058824,0.26666666666666666,0.9,0.2,0.2,0.6,0.0,0.1,0.8,0.0,0.41666666666666663,0
0.808,0.616,0.7,0.0,0.4666666666666667,0.5,0.8,0.5,0.6,1.0,0.9,0.19999999999999996,0.0,0.5833333333333333,0
0.6519999999999999,0.9039999999999999,0.7,0.5882352941176471,0.3333333333333333,0.8,0.2,0.5,0.8,0.0,0.9,0.8,0.0,0.8333333333333334,1
0.4415,0.683,0.2,0.23529411764705882,0.5333333333333333,0.9,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.6666666666666667,1
0.485,0.77,0.7,0.11764705882352941,0.5333333333333333,0.9,0.6,0.2,1.0,0.0,0.9,0.4,0.0,0.25,1
0.4835,0.567,0.9,0.11764705882352941,0.5333333333333333,0.8,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.0,1
0.6255,0.651,0.7,0.7058823529411765,0.2,0.7,0.4,0.2,0.2,1.0,0.1,0.6,0.0,0.41666666666666663,0
0.8105,0.621,0.9,0.0,0.3333333333333333,0.5,0.8,0.5,0.2,1.0,0.1,0.19999999999999996,0.0,0.5,0
0.714,0.828,0.7,0.47058823529411764,0.3333333333333333,0.7,0.2,0.2,0.8,0.0,0.9,0.8,0.0,0.16666666666666663,1
0.7869999999999999,0.974,0.9,0.9411764705882353,0.13333333333333333,0.7,0.2,0.5,0.2,0.0,0.1,0.8,0.0,0.0,0
0.98,0.96,0.7,0.11764705882352941,0.5333333333333333,0.5,0.6,0.8,1.0,0.0,0.9,0.4,0.0,0.0,1
0.6125,0.625,0.4,0.11764705882352941,0.2,0.7,0.2,0.2,0.4,0.0,0.9,0.8,0.0,0.8333333333333334,0
0.755,0.71,0.9,0.8823529411764706,0.4,0.6,0.6,0.8,0.6,0.0,0.1,0.4,0.0,0.5,0
0.4925,0.585,0.7,0.11764705882352941,0.5333333333333333,0.8,1.0,0.2,0.6,1.0,0.1,0.0,0.0,0.33333333333333337,1
0.962,0.924,0.7,0.5882352941176471,0.4,0.5,0.8,0.5,0.4,0.0,0.9,0.19999999999999996,0.0,0.6666666666666667,1
0.487,0.774,0.2,0.47058823529411764,0.6,0.9,1.0,0.5,0.8,1.0,0.9,0.0,0.0,1.0,1
0.6205,0.641,0.7,0.4117647058823529,0.5333333333333333,0.7,1.0,0.5,0.6,0.0,0.9,0.0,0.0,0.25,1
0.5549999999999999,0.71,0.7,0.5882352941176471,0.4666666666666667,0.8,0.4,0.8,1.0,1.0,0.9,0.6,0.0,0.8333333333333334,0
0.745,0.89,0.2,0.6470588235294118,0.6666666666666666,0.7,1.0,0.5,1.0,1.0,0.1,0.0,0.0,0.6666666666666667,1
0.88,0.96,0.2,0.9411764705882353,0.4,0.6,0.6,0.8,0.6,1.0,0.1,0.4,0.0,0.0,0
0.594,0.588,0.2,0.6470588235294118,0.26666666666666666,0.7,0.4,0.8,0.4,0.0,0.1,0.6,0.0,1.0,1
0.608,0.616,0.2,0.5882352941176471,0.2,0.7,0.4,0.5,0.2,1.0,0.1,0.6,0.0,0.5833333333333333,0
0.986,0.9720000000000001,0.2,0.8823529411764706,0.4,0.5,1.0,0.5,0.2,1.0,0.1,0.0,0.0,0.6666666666666667,0
0.4095,0.619,0.7,0.0,0.4666666666666667,0.9,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.6666666666666667,1
0.48750000000000004,0.775,0.4,0.058823529411764705,0.6,0.9,0.8,0.8,1.0,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.494,0.788,0.9,0.5294117647058824,0.26666666666666666,0.9,0.2,0.2,0.6,1.0,0.9,0.8,0.0,0.16666666666666663,1
0.6415,0.683,0.2,0.6470588235294118,0.13333333333333333,0.7,0.2,0.8,0.2,0.0,0.1,0.8,0.0,0.0,0
0.771,0.542,0.7,0.0,0.4666666666666667,0.5,0.4,0.2,1.0,1.0,0.9,0.6,0.0,0.25,1
0.876,0.752,0.2,0.5294117647058824,0.6666666666666666,0.5,1.0,0.8,1.0,1.0,0.1,0.0,0.0,0.0,1
0.884,0.768,0.7,0.9411764705882353,0.2,0.5,0.2,0.5,0.4,0.0,0.1,0.8,0.0,0.5833333333333333,0
0.6925,0.585,0.7,0.058823529411764705,0.4,0.6,1.0,0.5,0.2,1.0,0.1,0.0,0.0,0.5833333333333333,0
0.694,0.788,0.4,0.7058823529411765,0.4,0.7,0.2,0.2,1.0,0.0,0.9,0.8,0.0,0.9166666666666666,1
0.8200000000000001,0.8400000000000001,0.9,0.4117647058823529,0.3333333333333333,0.6,0.4,0.8,0.6,1.0,0.1,0.6,0.0,0.9166666666666666,0
0.7474999999999999,0.8949999999999999,0.2,0.11764705882352941,0.4,0.7,0.2,0.5,1.0,0.0,0.9,0.8,0.0,0.41666666666666663,1
0.645,0.89,0.2,0.11764705882352941,0.6666666666666666,0.8,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.5,1
0.482,0.764,0.2,0.11764705882352941,0.6,0.9,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.8695,0.9390000000000001,0.4,0.6470588235294118,0.26666666666666666,0.6,0.4,0.2,0.4,1.0,0.1,0.6,0.0,1.0,0
0.542,0.6839999999999999,0.2,0.35294117647058826,0.13333333333333333,0.8,0.2,0.5,0.2,1.0,0.1,0.8,0.0,0.41666666666666663,0
0.4555,0.511,0.2,0.9411764705882353,0.4,0.8,0.6,0.2,0.6,1.0,0.9,0.4,0.0,0.5,0
0.702,0.8039999999999999,0.7,0.7647058823529411,0.2,0.7,0.2,0.5,0.4,1.0,0.1,0.8,0.0,0.8333333333333334,0
0.8320000000000001,0.8640000000000001,0.2,0.29411764705882354,0.4,0.6,0.8,0.2,0.4,0.0,0.1,0.19999999999999996,0.0,0.9166666666666666,0
0.39949999999999997,0.599,0.4,0.4117647058823529,0.26666666666666666,0.9,0.4,0.2,0.4,1.0,0.9,0.6,0.0,0.08333333333333337,1
0.6295,0.859,0.4,0.35294117647058826,0.6,0.8,1.0,0.2,0.8,0.0,0.9,0.0,0.0,0.33333333333333337,1
0.6695,0.9390000000000001,0.4,0.4117647058823529,0.2,0.8,0.2,0.5,0.4,0.0,0.1,0.8,0.0,0.33333333333333337,0
0.4495,0.6990000000000001,0.4,0.29411764705882354,0.26666666666666666,0.9,0.2,0.8,0.6,0.0,0.1,0.8,0.0,0.41666666666666663,0
0.7415,0.683,0.7,0.17647058823529413,0.4,0.6,0.2,0.8,1.0,1.0,0.9,0.8,0.0,0.16666666666666663,1
0.6545,0.709,0.4,0.23529411764705882,0.13333333333333333,0.7,0.2,0.5,0.2,1.0,0.9,0.8,0.0,0.5,0
0.831,0.8619999999999999,0.9,0.8823529411764706,0.26666666666666666,0.6,0.4,0.5,0.4,0.0,0.9,0.6,0.0,1.0,0
0.677,0.954,0.2,0.35294117647058826,0.3333333333333333,0.8,0.2,0.2,0.8,0.0,0.9,0.8,0.0,0.5833333333333333,1
0.7264999999999999,0.853,0.2,0.4117647058823529,0.3333333333333333,0.7,0.2,0.8,0.8,0.0,0.1,0.8,0.0,0.8333333333333334,0
0.655,0.71,0.2,0.8823529411764706,0.26666666666666666,0.7,0.2,0.5,0.6,1.0,0.1,0.8,0.0,0.6666666666666667,0
0.47350000000000003,0.747,0.2,0.5294117647058824,0.13333333333333333,0.9,0.2,0.5,0.2,0.0,0.9,0.8,0.0,0.0,0
0.7965,0.993,0.9,0.7647058823529411,0.3333333333333333,0.7,0.4,0.8,0.6,0.0,0.1,0.6,0.0,0.0,0
0.839,0.678,0.9,0.058823529411764705,0.6666666666666666,0.5,1.0,0.8,1.0,0.0,0.9,0.0,0.0,0.41666666666666663,1
0.7795,0.959,0.9,0.6470588235294118,0.5333333333333333,0.7,0.8,0.5,0.8,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.5965,0.993,0.7,0.29411764705882354,0.5333333333333333,0.9,1.0,0.5,0.6,0.0,0.9,0.0,0.0,0.25,1
0.776,0.752,0.2,0.4117647058823529,0.2,0.6,0.4,0.5,0.2,0.0,0.1,0.6,0.0,1.0,0
0.521,0.642,0.4,0.9411764705882353,0.5333333333333333,0.8,1.0,0.5,0.6,1.0,0.9,0.0,0.0,0.6666666666666667,1
0.5175,0.835,0.9,0.0,0.6666666666666666,0.9,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.0,1
0.704,0.608,0.7,0.6470588235294118,0.3333333333333333,0.6,0.6,0.8,0.4,0.0,0.1,0.4,0.0,0.5,0
0.45499999999999996,0.71,0.2,0.4117647058823529,0.4666666666666667,0.9,0.8,0.8,0.6,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.8975,0.9949999999999999,0.4,0.6470588235294118,0.26666666666666666,0.6,0.2,0.2,0.6,0.0,0.9,0.8,0.0,0.16666666666666663,1
0.987,0.974,0.2,0.5882352941176471,0.3333333333333333,0.5,0.4,0.8,0.6,1.0,0.1,0.6,0.0,0.08333333333333337,0
0.796,0.992,0.4,0.7647058823529411,0.2,0.7,0.2,0.2,0.4,0.0,0.9,0.8,0.0,0.75,0
0.7195,0.8390000000000001,0.2,0.7058823529411765,0.4,0.7,0.6,0.2,0.6,0.0,0.9,0.4,0.0,0.5833333333333333,1
0.8480000000000001,0.8960000000000001,0.4,0.35294117647058826,0.6666666666666666,0.6,1.0,0.8,1.0,0.0,0.9,0.0,0.0,0.08333333333333337,1
0.8474999999999999,0.8949999999999999,0.4,0.47058823529411764,0.5333333333333333,0.6,0.8,0.2,0.8,1.0,0.9,0.19999999999999996,0.0,0.41666666666666663,1
0.4945,0.589,0.4,0.6470588235294118,0.26666666666666666,0.8,0.4,0.5,0.4,0.0,0.9,0.6,0.0,0.16666666666666663,1
0.688,0.576,0.7,0.23529411764705882,0.26666666666666666,0.6,0.2,0.2,0.6,0.0,0.9,0.8,0.0,0.16666666666666663,1
0.8,0.6,0.4,0.7647058823529411,0.4,0.5,0.4,0.5,0.8,1.0,0.1,0.6,0.0,0.16666666666666663,1
0.679,0.558,0.2,0.6470588235294118,0.3333333333333333,0.6,0.2,0.5,0.8,1.0,0.9,0.8,0.0,0.6666666666666667,1
0.861,0.722,0.9,0.0,0.4,0.5,0.4,0.8,0.8,0.0,0.1,0.6,0.0,0.16666666666666663,0
0.5405,0.6809999999999999,0.7,0.5294117647058824,0.4666666666666667,0.8,0.4,0.2,1.0,1.0,0.1,0.6,0.0,0.16666666666666663,0
0.951,0.9019999999999999,0.7,0.8235294117647058,0.26666666666666666,0.5,0.2,0.5,0.6,1.0,0.9,0.8,0.0,0.33333333333333337,1
0.6115,0.8230000000000001,0.9,0.7058823529411765,0.26666666666666666,0.8,0.4,0.8,0.4,0.0,0.1,0.6,0.0,1.0,0
0.5940000000000001,0.9880000000000001,0.4,0.47058823529411764,0.4,0.9,0.4,0.8,0.8,1.0,0.1,0.6,0.0,0.41666666666666663,1
0.476,0.752,0.9,0.5882352941176471,0.5333333333333333,0.9,0.8,0.2,0.8,1.0,0.9,0.19999999999999996,0.0,0.25,1
0.8554999999999999,0.9109999999999999,0.4,0.5882352941176471,0.3333333333333333,0.6,0.2,0.5,0.8,1.0,0.1,0.8,0.0,0.41666666666666663,0
0.877,0.954,0.7,0.4117647058823529,0.2,0.6,0.2,0.8,0.4,0.0,0.1,0.8,0.0,0.25,0
0.829,0.858,0.2,0.8823529411764706,0.3333333333333333,0.6,0.6,0.8,0.4,0.0,0.1,0.4,0.0,0.25,0
0.88,0.96,0.7,0.35294117647058826,0.5333333333333333,0.6,0.6,0.5,1.0,0.0,0.1,0.4,0.0,0.33333333333333337,0
0.7769999999999999,0.954,0.9,0.23529411764705882,0.3333333333333333,0.7,0.6,0.8,0.4,0.0,0.9,0.4,0.0,0.16666666666666663,1
0.9985,0.9970000000000001,0.9,0.9411764705882353,0.4,0.5,1.0,0.5,0.2,0.0,0.1,0.0,0.0,1.0,0
0.7815000000000001,0.9630000000000001,0.7,0.6470588235294118,0.5333333333333333,0.4,1.0,0.5,0.6,0.0,0.1,0.0,0.6,0.33333333333333337,0
0.9475,0.8949999999999999,0.2,0.8235294117647058,0.2,0.5,0.2,0.5,0.4,0.0,0.9,0.8,0.0,0.5833333333333333,0
0.9695,0.9390000000000001,0.2,0.7647058823529411,0.4,0.5,0.2,0.5,1.0,1.0,0.1,0.8,0.0,0.9166666666666666,1
0.785,0.5700000000000001,0.2,0.5882352941176471,0.4,0.5,0.8,0.2,0.4,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.885,0.77,0.4,0.7058823529411765,0.4666666666666667,0.5,0.4,0.5,1.0,1.0,0.9,0.6,0.0,0.0,1
0.7835,0.967,0.2,0.47058823529411764,0.4,0.7,1.0,0.2,0.2,0.0,0.1,0.0,0.0,0.9166666666666666,0
0.6705000000000001,0.9410000000000001,0.9,0.058823529411764705,0.6,0.8,1.0,0.8,0.8,1.0,0.1,0.0,0.0,0.0,1
0.5175,0.835,0.9,0.17647058823529413,0.6,0.9,0.8,0.8,1.0,1.0,0.9,0.19999999999999996,0.0,0.0,1
0.639,0.678,0.2,0.23529411764705882,0.4,0.7,0.4,0.2,0.8,0.0,0.9,0.6,0.0,0.16666666666666663,1
0.5185,0.637,0.2,0.29411764705882354,0.6,0.8,1.0,0.5,0.8,1.0,0.1,0.0,0.0,0.08333333333333337,1
0.382,0.564,0.2,0.4117647058823529,0.4,0.9,0.8,0.5,0.4,1.0,0.9,0.19999999999999996,0.0,0.0,1
0.7495,0.6990000000000001,0.9,0.35294117647058826,0.26666666666666666,0.6,0.2,0.5,0.6,1.0,0.9,0.8,0.0,0.25,0
0.5705,0.541,0.7,0.0,0.4666666666666667,0.7,0.8,0.5,0.6,1.0,0.9,0.19999999999999996,0.0,0.41666666666666663,1
0.6205,0.641,0.2,0.058823529411764705,0.6666666666666666,0.7,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.6635,0.727,0.7,0.7058823529411765,0.3333333333333333,0.7,0.4,0.5,0.6,0.0,0.1,0.6,0.0,0.0,0
0.466,0.532,0.7,1.0,0.6,0.8,0.8,0.5,1.0,1.0,0.1,0.19999999999999996,0.0,0.75,0
0.5994999999999999,0.599,0.7,0.11764705882352941,0.6666666666666666,0.7,1.0,0.5,1.0,0.0,0.1,0.0,0.0,0.6666666666666667,1
0.6965,0.993,0.7,0.11764705882352941,0.4666666666666667,0.8,0.8,0.5,0.6,0.0,0.9,0.19999999999999996,0.0,0.8333333333333334,1
0.835,0.8699999999999999,0.2,0.0,0.4,0.6,0.2,0.8,1.0,0.0,0.9,0.8,0.0,0.5833333333333333,0
0.625,0.85,0.9,0.0,0.26666666666666666,0.8,0.2,0.8,0.6,1.0,0.9,0.8,0.0,0.16666666666666663,1
0.772,0.944,0.4,0.7058823529411765,0.26666666666666666,0.7,0.4,0.5,0.4,1.0,0.1,0.6,0.0,0.6666666666666667,0
0.6025,0.605,0.7,0.8823529411764706,0.13333333333333333,0.7,0.2,0.5,0.2,0.0,0.1,0.8,0.0,0.41666666666666663,0
0.6799999999999999,0.96,0.4,0.6470588235294118,0.5333333333333333,0.8,0.6,0.5,1.0,1.0,0.1,0.4,0.0,0.0,1
0.835,0.8699999999999999,0.2,0.5882352941176471,0.26666666666666666,0.6,0.6,0.2,0.2,0.0,0.9,0.4,0.0,0.41666666666666663,1
0.7424999999999999,0.6849999999999999,0.9,0.47058823529411764,0.13333333333333333,0.6,0.2,0.2,0.2,1.0,0.1,0.8,0.0,1.0,0
0.8665,0.933,0.9,0.23529411764705882,0.4,0.6,0.4,0.5,0.8,0.0,0.9,0.6,0.0,0.25,0
0.7625,0.725,0.2,0.5882352941176471,0.4666666666666667,0.6,0.4,0.5,1.0,1.0,0.9,0.6,0.0,0.0,1
0.7905,0.581,0.7,0.8235294117647058,0.4,0.5,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.0,1
0.7084999999999999,0.817,0.7,0.7647058823529411,0.5333333333333333,0.7,0.8,0.8,0.8,0.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.6014999999999999,0.603,0.7,0.11764705882352941,0.4,0.7,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.6666666666666667,1
0.478,0.5559999999999999,0.7,0.7058823529411765,0.5333333333333333,0.8,0.6,0.2,1.0,1.0,0.9,0.4,0.0,0.08333333333333337,1
0.7390000000000001,0.678,0.2,0.5294117647058824,0.13333333333333333,0.6,0.2,0.2,0.2,1.0,0.1,0.8,0.0,0.8333333333333334,0
0.6265000000000001,0.653,0.4,0.47058823529411764,0.3333333333333333,0.7,0.2,0.5,0.8,0.0,0.9,0.8,0.0,0.5,1
0.756,0.512,0.9,0.9411764705882353,0.4,0.5,0.6,0.8,0.6,1.0,0.9,0.4,0.0,0.25,0
0.687,0.5740000000000001,0.4,0.11764705882352941,0.2,0.6,0.2,0.8,0.4,1.0,0.1,0.8,0.0,0.16666666666666663,0
0.40800000000000003,0.616,0.2,0.23529411764705882,0.3333333333333333,0.9,0.4,0.8,0.6,0.0,0.9,0.6,0.0,0.5833333333333333,1
0.599,0.5980000000000001,0.4,0.11764705882352941,0.3333333333333333,0.7,0.6,0.8,0.4,1.0,0.1,0.4,0.0,0.8333333333333334,0
0.5525,0.905,0.7,0.5294117647058824,0.5333333333333333,0.9,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.8333333333333334,1
0.539,0.678,0.2,0.4117647058823529,0.4666666666666667,0.8,0.8,0.2,0.6,1.0,0.9,0.19999999999999996,0.0,0.0,1
0.702,0.8039999999999999,0.4,0.058823529411764705,0.6,0.7,1.0,0.8,0.8,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.469,0.738,0.9,0.6470588235294118,0.6666666666666666,0.9,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.4925,0.585,0.7,0.0,0.26666666666666666,0.8,0.2,0.8,0.6,1.0,0.1,0.8,0.0,0.0,1
0.602,0.8039999999999999,0.2,0.17647058823529413,0.4666666666666667,0.8,0.4,0.8,1.0,0.0,0.9,0.6,0.0,0.75,1
0.9195,0.8390000000000001,0.2,0.7647058823529411,0.13333333333333333,0.5,0.2,0.2,0.2,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.401,0.602,0.4,0.8823529411764706,0.5333333333333333,0.9,0.8,0.5,0.8,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.7370000000000001,0.674,0.7,0.8823529411764706,0.6666666666666666,0.6,1.0,0.5,1.0,0.0,0.1,0.0,0.0,0.41666666666666663,1
0.363,0.526,0.9,0.17647058823529413,0.5333333333333333,0.9,1.0,0.5,0.6,0.0,0.1,0.0,0.0,0.33333333333333337,0
0.40800000000000003,0.616,0.4,0.17647058823529413,0.6666666666666666,0.9,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.33333333333333337,1
0.4875,0.575,0.9,0.29411764705882354,0.4666666666666667,0.8,0.6,0.8,0.8,0.0,0.9,0.4,0.0,0.6666666666666667,1
0.8554999999999999,0.9109999999999999,0.4,0.11764705882352941,0.6,0.6,1.0,0.2,0.8,1.0,0.9,0.0,0.0,0.25,1
0.845,0.89,0.7,0.11764705882352941,0.6666666666666666,0.6,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.41666666666666663,1
0.752,0.704,0.7,0.11764705882352941,0.6666666666666666,0.6,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.0,1
0.787,0.5740000000000001,0.9,0.11764705882352941,0.4666666666666667,0.5,0.4,0.2,1.0,0.0,0.1,0.6,0.0,0.6666666666666667,0
0.786,0.772,0.7,0.8823529411764706,0.4,0.6,0.4,0.5,0.8,1.0,0.9,0.6,0.0,0.6666666666666667,1
0.6819999999999999,0.564,0.2,0.6470588235294118,0.6,0.6,0.8,0.8,1.0,0.0,0.9,0.19999999999999996,0.0,0.5,1
0.683,0.5660000000000001,0.4,0.17647058823529413,0.3333333333333333,0.6,0.4,0.2,0.6,1.0,0.1,0.6,0.0,0.5,1
0.4545,0.709,0.4,0.5882352941176471,0.4666666666666667,0.9,0.6,0.5,0.8,1.0,0.9,0.4,0.0,0.16666666666666663,1
0.876,0.752,0.9,0.4117647058823529,0.4666666666666667,0.5,0.6,0.5,0.8,1.0,0.9,0.4,0.0,0.08333333333333337,1
0.6480000000000001,0.8960000000000001,0.4,0.23529411764705882,0.3333333333333333,0.8,0.4,0.8,0.6,1.0,0.9,0.6,0.0,0.6666666666666667,1
0.6695,0.739,0.4,0.35294117647058826,0.13333333333333333,0.7,0.2,0.5,0.2,1.0,0.1,0.8,0.0,0.75,0
0.6799999999999999,0.5599999999999999,0.2,0.058823529411764705,0.26666666666666666,0.6,0.6,0.5,0.2,0.0,0.9,0.4,0.0,0.75,0
0.582,0.564,0.7,0.8235294117647058,0.5333333333333333,0.7,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.41666666666666663,1
0.852,0.9039999999999999,0.4,0.4117647058823529,0.13333333333333333,0.6,0.2,0.8,0.2,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.702,0.8039999999999999,0.2,0.4117647058823529,0.6,0.7,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.5,1
0.5215,0.843,0.7,0.17647058823529413,0.4,0.9,0.4,0.2,0.8,0.0,0.9,0.6,0.0,0.6666666666666667,1
0.667,0.9339999999999999,0.2,0.5882352941176471,0.26666666666666666,0.8,0.6,0.5,0.2,1.0,0.1,0.4,0.0,0.25,0
0.639,0.8779999999999999,0.2,0.11764705882352941,0.4666666666666667,0.8,0.8,0.5,0.6,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.794,0.588,0.9,0.47058823529411764,0.3333333333333333,0.5,0.2,0.2,0.8,1.0,0.9,0.8,0.0,0.75,0
0.8135,0.627,0.4,0.058823529411764705,0.6666666666666666,0.5,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.694,0.788,0.4,0.4117647058823529,0.4,0.7,0.8,0.8,0.4,0.0,0.9,0.19999999999999996,0.0,0.25,1
0.772,0.544,0.7,0.8823529411764706,0.26666666666666666,0.5,0.2,0.2,0.6,1.0,0.1,0.8,0.0,0.08333333333333337,0
0.9259999999999999,0.852,0.2,0.11764705882352941,0.2,0.5,0.2,0.5,0.4,1.0,0.1,0.8,0.0,0.16666666666666663,0
0.6014999999999999,0.603,0.4,0.23529411764705882,0.4666666666666667,0.7,0.8,0.2,0.6,1.0,0.9,0.19999999999999996,0.0,0.41666666666666663,0
0.88,0.96,0.4,0.47058823529411764,0.2,0.6,0.2,0.2,0.4,1.0,0.1,0.8,0.0,0.5833333333333333,0
0.745,0.89,0.4,0.11764705882352941,0.26666666666666666,0.7,0.4,0.8,0.4,0.0,0.1,0.6,0.0,0.08333333333333337,0
0.6739999999999999,0.748,0.2,0.29411764705882354,0.26666666666666666,0.7,0.6,0.2,0.2,0.0,0.9,0.4,0.0,0.8333333333333334,1
0.7695000000000001,0.9390000000000001,0.4,0.8823529411764706,0.4,0.7,1.0,0.8,0.2,0.0,0.1,0.0,0.0,1.0,0
0.655,0.71,0.4,0.11764705882352941,0.4666666666666667,0.7,0.6,0.5,0.8,0.0,0.9,0.4,0.0,0.25,0
0.5720000000000001,0.544,0.7,0.6470588235294118,0.4,0.7,0.2,0.2,1.0,0.0,0.1,0.8,0.0,0.08333333333333337,1
0.4185,0.637,0.9,0.8823529411764706,0.2,0.9,0.4,0.5,0.2,0.0,0.1,0.6,0.0,0.33333333333333337,0
0.875,0.95,0.9,0.47058823529411764,0.3333333333333333,0.6,0.8,0.8,0.2,0.0,0.9,0.19999999999999996,0.0,0.41666666666666663,0
0.6910000000000001,0.5820000000000001,0.4,0.5294117647058824,0.13333333333333333,0.6,0.2,0.8,0.2,0.0,0.1,0.8,0.0,1.0,0
0.486,0.572,0.7,0.9411764705882353,0.4,0.8,0.2,0.8,1.0,0.0,0.9,0.8,0.0,0.25,0
